Sale ID,Product Name,Category,Price,Quantity,Customer Age,Customer Gender,Discount,Payment Method,Region,Sale Date,Total Sales
16449,Laptop,Electronics,840.5,2,19,Female,0.11,PayPal,Asia,2023-01-20,1496.09
16450,Smartphone,Electronics,278.3,6,37,Male,0.3,Bank Transfer,South America,2025-01-20,1168.86
16451,Laptop,Electronics,901.46,6,62,Female,0.03,Debit Card,Europe,2024-11-30,5246.5
16452,Headphones,Accessories,1312.56,6,50,Female,0.1,Credit Card,Africa,2025-01-02,7087.82
16453,Smartwatch,Electronics,683.25,9,31,Female,0.06,PayPal,Africa,2025-01-04,5780.3
16454,Headphones,Accessories,513.49,2,23,Female,0.11,Debit Card,North America,2024-12-31,914.01
16455,Laptop,Electronics,838.4,5,24,Female,0.1,PayPal,Europe,2024-02-29,3772.8
16456,Smartwatch,Electronics,406.32,5,18,Male,0.01,Credit Card,South America,2023-07-05,2011.28
16457,Smartwatch,Electronics,826.75,1,53,Male,0.1,PayPal,Europe,2024-10-28,744.08
16458,Headphones,Accessories,1272.28,2,28,Female,0.14,Bank Transfer,South America,2024-02-26,2188.32
16459,Smartphone,Electronics,1413.9,2,19,Male,0.1,Credit Card,South America,2025-01-10,2545.02
16460,Laptop,Electronics,63.12,7,57,Male,0.23,Bank Transfer,North America,2024-02-03,340.22
16461,Tablet,Electronics,1281.17,9,40,Male,0.07,Bank Transfer,Europe,2024-08-16,10723.39
16462,Laptop,Electronics,1063.4,2,38,Male,0.26,Credit Card,Europe,2023-03-19,1573.83
16463,Smartwatch,Electronics,876.19,3,18,Male,0.22,Credit Card,Africa,2024-05-15,2050.28
16464,Tablet,Electronics,381.54,1,26,Female,0.03,Debit Card,Africa,2024-11-19,370.09
16465,Smartphone,Electronics,147.31,10,29,Male,0.06,PayPal,Asia,2023-02-11,1384.71
16466,Smartwatch,Electronics,1273.28,2,28,Female,0.16,PayPal,Asia,2024-03-03,2139.11
16467,Tablet,Electronics,319.15,9,48,Female,0.2,Credit Card,South America,2024-10-25,2297.88
16468,Smartwatch,Electronics,1310.27,10,60,Male,0.19,Bank Transfer,North America,2025-01-03,10613.19
16469,Smartwatch,Electronics,162.15,2,36,Female,0.18,Bank Transfer,Africa,2023-06-10,265.93
16470,Smartphone,Electronics,829.36,5,32,Female,0.26,Credit Card,Europe,2024-12-12,3068.63
16471,Smartwatch,Electronics,1304.06,3,55,Male,0.23,PayPal,Europe,2023-09-27,3012.38
16472,Smartphone,Electronics,371.34,1,57,Male,0.28,Credit Card,North America,2023-01-11,267.36
16473,Headphones,Accessories,1208.45,7,25,Male,0.07,Debit Card,South America,2023-04-28,7867.01
16474,Smartwatch,Electronics,514.24,4,18,Female,0.05,Debit Card,Africa,2023-10-02,1954.11
16475,Smartwatch,Electronics,625.57,4,33,Female,0.22,Debit Card,North America,2025-01-14,1951.78
16476,Smartphone,Electronics,198.33,4,60,Male,0.2,Bank Transfer,Africa,2024-09-04,634.66
16477,Laptop,Electronics,1239.28,4,57,Female,0.18,Bank Transfer,Africa,2024-03-27,4064.84
16478,Smartphone,Electronics,1257.54,3,63,Female,0.24,Credit Card,Asia,2024-07-06,2867.19
16479,Tablet,Electronics,1327.14,5,29,Male,0.01,Bank Transfer,Africa,2023-11-30,6569.34
16480,Headphones,Accessories,668.05,10,18,Female,0.21,Debit Card,South America,2024-03-22,5277.6
16481,Smartwatch,Electronics,978.49,7,21,Female,0.09,Credit Card,South America,2024-07-15,6232.98
16482,Headphones,Accessories,411.76,6,52,Male,0.13,Bank Transfer,North America,2023-12-14,2149.39
16483,Headphones,Accessories,525.8,7,44,Male,0.14,Debit Card,North America,2023-05-01,3165.32
16484,Tablet,Electronics,1449.56,2,26,Female,0.05,Debit Card,South America,2023-01-31,2754.16
16485,Smartwatch,Electronics,417.1,6,36,Male,0.24,PayPal,North America,2023-01-01,1901.98
16486,Laptop,Electronics,1378.88,8,59,Female,0.09,Credit Card,Africa,2023-06-02,10038.25
16487,Smartwatch,Electronics,423.41,2,33,Female,0.05,Bank Transfer,Africa,2024-07-06,804.48
16488,Headphones,Accessories,1324.59,7,64,Male,0.22,Credit Card,South America,2023-07-18,7232.26
16489,Smartwatch,Electronics,1320.49,2,45,Female,0.11,Debit Card,South America,2023-07-26,2350.47
16490,Smartwatch,Electronics,141.49,9,48,Male,0.25,Debit Card,Asia,2023-12-31,955.06
16491,Laptop,Electronics,1166.31,2,34,Male,0.22,Credit Card,Africa,2025-01-31,1819.44
16492,Smartwatch,Electronics,1283.18,10,58,Female,0.19,Credit Card,South America,2024-09-04,10393.76
16493,Headphones,Accessories,965.47,4,26,Female,0.14,Credit Card,Europe,2024-05-24,3321.22
16494,Smartphone,Electronics,1389.24,9,60,Male,0.26,Debit Card,Europe,2024-11-24,9252.34
16495,Smartphone,Electronics,1276.6,4,53,Male,0.23,Bank Transfer,North America,2024-03-02,3931.93
16496,Smartwatch,Electronics,664.89,7,44,Male,0.15,Debit Card,Asia,2023-12-24,3956.1
16497,Laptop,Electronics,306.38,6,40,Male,0.24,Debit Card,North America,2024-08-27,1397.09
16498,Tablet,Electronics,404.47,6,29,Male,0.03,Credit Card,North America,2024-05-15,2354.02
16499,Tablet,Electronics,131.49,4,54,Male,0.11,Debit Card,Europe,2024-12-10,468.1
16500,Smartwatch,Electronics,131.15,6,21,Male,0.08,PayPal,North America,2024-12-28,723.95
16501,Tablet,Electronics,1055.47,9,62,Male,0.11,PayPal,South America,2024-12-08,8454.31
16502,Laptop,Electronics,76.64,10,25,Male,0.17,Bank Transfer,Asia,2024-01-14,636.11
16503,Smartphone,Electronics,1410.51,6,26,Male,0.24,PayPal,South America,2023-07-02,6431.93
16504,Smartphone,Electronics,1318.72,10,28,Male,0.21,Credit Card,North America,2023-07-14,10417.89
16505,Smartphone,Electronics,549.47,1,31,Female,0.27,Credit Card,Africa,2023-10-01,401.11
16506,Smartphone,Electronics,792.67,1,58,Female,0.03,Bank Transfer,North America,2024-07-12,768.89
16507,Headphones,Accessories,1439.0,8,39,Male,0.17,Credit Card,Asia,2024-08-03,9554.96
16508,Laptop,Electronics,836.1,9,45,Male,0.29,Bank Transfer,Asia,2024-12-03,5342.68
16509,Tablet,Electronics,939.24,3,46,Male,0.19,PayPal,South America,2024-08-31,2282.35
16510,Laptop,Electronics,797.47,5,24,Male,0.15,PayPal,Asia,2024-06-13,3389.25
16511,Smartwatch,Electronics,310.51,3,55,Male,0.09,Debit Card,Europe,2023-12-06,847.69
16512,Headphones,Accessories,281.1,1,21,Male,0.11,Credit Card,North America,2024-10-25,250.18
16513,Laptop,Electronics,1429.75,7,20,Female,0.19,PayPal,North America,2024-04-06,8106.68
16514,Smartphone,Electronics,1196.59,8,22,Male,0.1,Bank Transfer,Asia,2024-05-01,8615.45
16515,Laptop,Electronics,1234.95,1,62,Female,0.28,Credit Card,Europe,2023-05-08,889.16
16516,Laptop,Electronics,151.68,7,25,Female,0.18,Debit Card,Asia,2023-05-03,870.64
16517,Laptop,Electronics,290.6,6,32,Male,0.29,Bank Transfer,South America,2024-09-04,1237.96
16518,Laptop,Electronics,348.37,7,20,Male,0.01,Credit Card,South America,2023-11-26,2414.2
16519,Laptop,Electronics,443.36,10,25,Male,0.0,Credit Card,North America,2024-10-02,4433.6
16520,Smartphone,Electronics,1174.52,9,22,Male,0.25,Bank Transfer,Europe,2024-04-29,7928.01
16521,Tablet,Electronics,1477.68,7,62,Male,0.26,Debit Card,Africa,2023-08-06,7654.38
16522,Tablet,Electronics,358.38,1,38,Female,0.04,Credit Card,Africa,2023-03-12,344.04
16523,Smartphone,Electronics,1100.55,2,64,Female,0.15,Credit Card,Africa,2023-12-04,1870.93
16524,Headphones,Accessories,610.18,6,61,Male,0.02,Debit Card,Europe,2024-03-19,3587.86
16525,Tablet,Electronics,502.69,4,20,Male,0.18,Bank Transfer,Asia,2024-04-29,1648.82
16526,Smartwatch,Electronics,1052.47,9,53,Female,0.14,PayPal,Africa,2024-01-12,8146.12
16527,Laptop,Electronics,936.16,1,45,Female,0.12,Credit Card,Asia,2023-08-20,823.82
16528,Headphones,Accessories,1475.05,1,33,Male,0.26,Debit Card,Europe,2024-09-11,1091.54
16529,Smartphone,Electronics,1126.7,6,45,Male,0.28,Bank Transfer,Asia,2023-05-02,4867.34
16530,Tablet,Electronics,273.5,7,51,Female,0.23,Bank Transfer,Africa,2024-03-01,1474.16
16531,Tablet,Electronics,1032.47,7,29,Female,0.03,Debit Card,Africa,2023-06-28,7010.47
16532,Tablet,Electronics,176.41,1,36,Female,0.05,PayPal,South America,2023-07-01,167.59
16533,Headphones,Accessories,335.22,10,30,Male,0.11,Bank Transfer,Asia,2023-03-24,2983.46
16534,Tablet,Electronics,764.42,7,61,Male,0.14,Bank Transfer,North America,2024-05-16,4601.81
16535,Smartphone,Electronics,687.51,5,61,Female,0.12,Debit Card,Europe,2023-04-24,3025.04
16536,Smartphone,Electronics,206.97,5,57,Male,0.09,Credit Card,Asia,2023-10-30,941.71
16537,Smartphone,Electronics,1008.85,9,28,Male,0.09,Bank Transfer,North America,2024-12-24,8262.48
16538,Laptop,Electronics,601.68,3,34,Male,0.2,Debit Card,South America,2024-05-05,1444.03
16539,Tablet,Electronics,441.25,4,49,Female,0.24,Bank Transfer,Asia,2023-11-05,1341.4
16540,Laptop,Electronics,1412.97,4,56,Female,0.27,Bank Transfer,Asia,2024-03-30,4125.87
16541,Tablet,Electronics,494.05,6,64,Male,0.17,Debit Card,Europe,2023-01-16,2460.37
16542,Smartwatch,Electronics,1112.33,3,35,Male,0.24,Bank Transfer,Europe,2024-08-16,2536.11
16543,Laptop,Electronics,282.13,10,58,Female,0.16,Debit Card,North America,2023-11-14,2369.89
16544,Laptop,Electronics,234.15,9,42,Male,0.28,Bank Transfer,South America,2023-08-09,1517.29
16545,Headphones,Accessories,160.46,5,44,Female,0.1,Bank Transfer,Europe,2023-07-11,722.07
16546,Tablet,Electronics,781.71,4,24,Female,0.03,Bank Transfer,South America,2023-09-30,3033.03
16547,Laptop,Electronics,67.78,3,43,Female,0.16,Debit Card,Africa,2023-05-18,170.81
16548,Headphones,Accessories,1244.47,7,20,Female,0.27,Credit Card,South America,2024-05-26,6359.24
16549,Tablet,Electronics,1008.41,9,30,Female,0.24,Bank Transfer,Europe,2025-01-30,6897.52
16550,Tablet,Electronics,1460.04,8,42,Male,0.09,Credit Card,Asia,2024-07-24,10629.09
16551,Laptop,Electronics,775.57,4,19,Male,0.08,PayPal,Asia,2024-04-01,2854.1
16552,Laptop,Electronics,472.36,5,20,Male,0.16,Bank Transfer,Asia,2023-07-19,1983.91
16553,Smartphone,Electronics,1432.79,1,34,Male,0.03,Credit Card,South America,2024-11-20,1389.81
16554,Smartwatch,Electronics,1051.68,8,31,Male,0.03,PayPal,Africa,2024-08-02,8161.04
16555,Smartwatch,Electronics,114.47,7,28,Female,0.08,Credit Card,Africa,2024-05-29,737.19
16556,Laptop,Electronics,1227.67,10,59,Female,0.23,Debit Card,Africa,2023-11-23,9453.06
16557,Smartphone,Electronics,759.31,3,21,Female,0.25,Debit Card,Africa,2023-09-05,1708.45
16558,Laptop,Electronics,431.51,2,26,Female,0.13,Credit Card,North America,2023-11-06,750.83
16559,Smartphone,Electronics,1246.85,5,48,Female,0.06,Bank Transfer,Africa,2023-12-29,5860.19
16560,Smartphone,Electronics,574.47,10,65,Female,0.06,Bank Transfer,North America,2024-02-01,5400.02
16561,Smartphone,Electronics,1467.82,5,50,Female,0.29,Debit Card,Asia,2024-07-21,5210.76
16562,Headphones,Accessories,523.23,9,63,Female,0.23,Debit Card,South America,2024-12-10,3625.98
16563,Headphones,Accessories,947.68,8,27,Male,0.28,Credit Card,South America,2024-08-26,5458.64
16564,Headphones,Accessories,232.78,8,63,Female,0.15,Credit Card,South America,2024-06-22,1582.9
16565,Smartphone,Electronics,82.44,4,43,Female,0.14,PayPal,North America,2024-04-05,283.59
16566,Laptop,Electronics,1007.48,5,37,Female,0.24,Bank Transfer,Europe,2024-05-29,3828.42
16567,Smartphone,Electronics,587.09,10,37,Male,0.06,Debit Card,South America,2024-11-14,5518.65
16568,Headphones,Accessories,206.78,10,19,Female,0.27,Credit Card,Asia,2023-07-11,1509.49
16569,Headphones,Accessories,1272.42,6,30,Female,0.08,Credit Card,Africa,2024-01-11,7023.76
16570,Tablet,Electronics,239.43,2,23,Female,0.19,Credit Card,North America,2024-05-31,387.88
16571,Tablet,Electronics,931.04,10,34,Female,0.24,PayPal,South America,2024-11-11,7075.9
16572,Smartwatch,Electronics,326.53,8,47,Male,0.15,Debit Card,North America,2024-09-17,2220.4
16573,Tablet,Electronics,464.91,3,28,Female,0.08,Credit Card,Asia,2024-08-21,1283.15
16574,Smartwatch,Electronics,1373.54,2,28,Male,0.14,Debit Card,North America,2023-11-09,2362.49
16575,Smartwatch,Electronics,1014.06,4,41,Male,0.17,Debit Card,Africa,2023-10-21,3366.68
16576,Smartphone,Electronics,783.9,1,55,Female,0.2,PayPal,Africa,2024-08-15,627.12
16577,Smartphone,Electronics,1446.14,4,35,Female,0.28,Debit Card,Europe,2023-07-16,4164.88
16578,Smartwatch,Electronics,293.93,3,21,Male,0.22,Credit Card,North America,2023-02-05,687.8
16579,Smartwatch,Electronics,412.94,4,33,Female,0.14,Bank Transfer,North America,2023-09-07,1420.51
16580,Headphones,Accessories,782.04,7,29,Male,0.22,Credit Card,Asia,2024-08-25,4269.94
16581,Headphones,Accessories,1161.31,7,59,Female,0.22,Debit Card,North America,2023-02-27,6340.75
16582,Tablet,Electronics,1144.21,4,40,Female,0.03,Bank Transfer,South America,2024-03-22,4439.53
16583,Smartphone,Electronics,744.96,9,36,Male,0.1,Debit Card,Europe,2023-11-27,6034.18
16584,Headphones,Accessories,1303.78,5,31,Female,0.05,Debit Card,Europe,2023-03-05,6192.95
16585,Laptop,Electronics,1088.96,7,37,Male,0.15,Bank Transfer,Africa,2023-11-15,6479.31
16586,Smartwatch,Electronics,362.69,2,62,Female,0.2,Debit Card,North America,2023-11-16,580.3
16587,Headphones,Accessories,901.44,8,38,Female,0.28,Credit Card,Europe,2023-09-03,5192.29
16588,Smartwatch,Electronics,440.73,4,54,Female,0.21,PayPal,North America,2023-03-07,1392.71
16589,Laptop,Electronics,495.16,10,62,Male,0.29,Debit Card,North America,2024-05-28,3515.64
16590,Smartphone,Electronics,788.11,6,57,Female,0.24,PayPal,North America,2024-06-07,3593.78
16591,Headphones,Accessories,647.55,3,42,Male,0.17,Debit Card,South America,2024-01-16,1612.4
16592,Smartphone,Electronics,1312.6,7,24,Male,0.04,PayPal,Africa,2024-04-24,8820.67
16593,Laptop,Electronics,920.74,5,31,Female,0.06,Bank Transfer,South America,2023-04-01,4327.48
16594,Smartphone,Electronics,818.94,5,25,Female,0.03,Debit Card,Europe,2023-05-26,3971.86
16595,Smartwatch,Electronics,1176.55,8,53,Female,0.28,Credit Card,Africa,2024-02-02,6776.93
16596,Laptop,Electronics,1394.1,4,51,Female,0.27,Bank Transfer,North America,2024-03-12,4070.77
16597,Smartwatch,Electronics,479.93,10,35,Male,0.13,PayPal,Asia,2023-08-17,4175.39
16598,Smartphone,Electronics,1180.09,4,19,Male,0.09,Bank Transfer,South America,2024-04-24,4295.53
16599,Smartphone,Electronics,1203.3,9,37,Male,0.09,Credit Card,Europe,2023-10-31,9855.03
16600,Smartphone,Electronics,1036.89,8,47,Female,0.08,Credit Card,Africa,2023-09-03,7631.51
16601,Headphones,Accessories,1333.32,7,52,Male,0.01,Debit Card,Africa,2025-01-18,9239.91
16602,Smartphone,Electronics,1330.29,2,43,Male,0.06,Debit Card,Asia,2024-02-12,2500.95
16603,Tablet,Electronics,1387.97,1,39,Female,0.13,Debit Card,Asia,2024-12-12,1207.53
16604,Smartwatch,Electronics,496.94,2,58,Male,0.15,PayPal,Asia,2024-05-04,844.8
16605,Smartwatch,Electronics,61.32,4,61,Male,0.17,Bank Transfer,Asia,2024-12-05,203.58
16606,Smartphone,Electronics,218.79,5,36,Male,0.28,Bank Transfer,Asia,2024-11-24,787.64
16607,Laptop,Electronics,828.22,8,58,Female,0.0,Bank Transfer,South America,2023-01-14,6625.76
16608,Tablet,Electronics,798.12,2,65,Male,0.02,PayPal,South America,2024-02-25,1564.32
16609,Tablet,Electronics,243.17,4,48,Female,0.24,Bank Transfer,North America,2024-07-23,739.24
16610,Tablet,Electronics,1160.18,7,63,Female,0.2,Debit Card,Asia,2023-03-08,6497.01
16611,Tablet,Electronics,359.67,7,34,Male,0.09,Bank Transfer,Asia,2023-09-07,2291.1
16612,Tablet,Electronics,56.87,9,48,Male,0.11,Credit Card,Asia,2023-06-12,455.53
16613,Smartphone,Electronics,1351.43,5,29,Female,0.25,Credit Card,Asia,2023-07-02,5067.86
16614,Headphones,Accessories,1347.82,9,60,Female,0.06,Credit Card,North America,2023-06-07,11402.56
16615,Smartphone,Electronics,180.12,4,36,Male,0.25,Debit Card,Asia,2024-12-09,540.36
16616,Laptop,Electronics,130.82,10,43,Female,0.09,PayPal,Asia,2023-04-07,1190.46
16617,Tablet,Electronics,1184.02,4,32,Male,0.01,PayPal,South America,2023-07-18,4688.72
16618,Smartwatch,Electronics,269.85,3,23,Female,0.05,Debit Card,Africa,2024-09-30,769.07
16619,Laptop,Electronics,290.91,4,18,Female,0.05,Bank Transfer,North America,2024-05-16,1105.46
16620,Smartphone,Electronics,1288.46,9,20,Male,0.13,Credit Card,Europe,2023-10-05,10088.64
16621,Headphones,Accessories,1046.47,4,30,Male,0.1,Bank Transfer,Africa,2024-04-11,3767.29
16622,Laptop,Electronics,1202.93,3,34,Male,0.09,Bank Transfer,Europe,2023-01-31,3284.0
16623,Smartphone,Electronics,1224.77,2,56,Female,0.11,PayPal,North America,2023-03-13,2180.09
16624,Smartwatch,Electronics,780.09,8,64,Female,0.27,Debit Card,North America,2024-03-05,4555.73
16625,Smartphone,Electronics,1207.33,9,42,Female,0.28,PayPal,North America,2023-01-25,7823.5
16626,Smartwatch,Electronics,1169.04,2,63,Female,0.19,Bank Transfer,South America,2023-06-26,1893.84
16627,Laptop,Electronics,192.05,1,47,Male,0.08,Bank Transfer,North America,2023-03-04,176.69
16628,Tablet,Electronics,509.02,2,39,Male,0.19,Bank Transfer,North America,2023-11-13,824.61
16629,Tablet,Electronics,589.8,10,51,Female,0.16,PayPal,Asia,2023-11-08,4954.32
16630,Smartwatch,Electronics,893.97,5,28,Male,0.08,Credit Card,Africa,2023-11-01,4112.26
16631,Smartwatch,Electronics,1075.75,4,55,Male,0.16,Bank Transfer,South America,2024-10-30,3614.52
16632,Smartwatch,Electronics,805.48,10,58,Male,0.08,Debit Card,Asia,2024-06-02,7410.42
16633,Laptop,Electronics,139.01,3,65,Female,0.06,Debit Card,North America,2023-03-05,392.01
16634,Smartphone,Electronics,941.72,6,49,Female,0.05,Bank Transfer,Africa,2024-08-30,5367.8
16635,Smartwatch,Electronics,1478.52,8,20,Male,0.11,PayPal,Africa,2024-09-01,10527.06
16636,Tablet,Electronics,636.57,9,40,Female,0.02,PayPal,Europe,2025-01-22,5614.55
16637,Headphones,Accessories,463.95,5,44,Male,0.09,Debit Card,Europe,2024-05-13,2110.97
16638,Tablet,Electronics,53.73,5,51,Female,0.06,Bank Transfer,Africa,2023-10-30,252.53
16639,Smartphone,Electronics,1104.58,6,59,Female,0.18,PayPal,South America,2024-03-03,5434.53
16640,Smartphone,Electronics,242.9,2,19,Female,0.15,PayPal,Asia,2023-10-07,412.93
16641,Headphones,Accessories,164.15,3,57,Female,0.16,Bank Transfer,Africa,2024-10-01,413.66
16642,Tablet,Electronics,200.21,3,60,Male,0.24,PayPal,Africa,2023-03-04,456.48
16643,Smartphone,Electronics,670.5,8,21,Male,0.28,Debit Card,South America,2024-07-11,3862.08
16644,Smartwatch,Electronics,510.54,1,54,Male,0.27,Bank Transfer,South America,2024-09-10,372.69
16645,Smartphone,Electronics,1269.03,4,39,Male,0.09,Debit Card,Asia,2023-10-14,4619.27
16646,Smartphone,Electronics,543.96,8,31,Female,0.1,Debit Card,South America,2024-05-19,3916.51
16647,Headphones,Accessories,906.78,3,31,Male,0.2,PayPal,North America,2024-05-05,2176.27
16648,Smartwatch,Electronics,1347.84,9,34,Female,0.17,Bank Transfer,South America,2023-04-04,10068.36
16649,Tablet,Electronics,315.38,5,38,Female,0.2,PayPal,North America,2023-04-24,1261.52
16650,Laptop,Electronics,685.53,7,60,Male,0.16,PayPal,Africa,2023-10-02,4030.92
16651,Headphones,Accessories,872.51,8,25,Female,0.04,Bank Transfer,Asia,2023-11-13,6700.88
16652,Laptop,Electronics,1486.32,2,45,Male,0.1,Bank Transfer,Africa,2024-12-09,2675.38
16653,Smartwatch,Electronics,597.9,8,65,Female,0.26,Credit Card,North America,2023-10-27,3539.57
16654,Smartwatch,Electronics,1439.68,5,40,Male,0.29,Credit Card,Europe,2024-09-30,5110.86
16655,Smartwatch,Electronics,516.75,4,23,Female,0.02,Credit Card,Asia,2023-07-02,2025.66
16656,Laptop,Electronics,1060.29,8,37,Male,0.01,Credit Card,Africa,2023-08-29,8397.5
16657,Headphones,Accessories,186.06,2,51,Female,0.25,Credit Card,Europe,2024-01-18,279.09
16658,Tablet,Electronics,941.09,5,44,Female,0.17,Bank Transfer,South America,2025-01-06,3905.52
16659,Smartwatch,Electronics,96.58,10,63,Female,0.28,Credit Card,Asia,2024-02-16,695.38
16660,Headphones,Accessories,701.63,7,36,Female,0.18,PayPal,Africa,2024-11-08,4027.36
16661,Headphones,Accessories,663.64,5,53,Female,0.12,Credit Card,Europe,2023-12-07,2920.02
16662,Tablet,Electronics,1092.54,7,25,Male,0.08,Debit Card,South America,2024-06-10,7035.96
16663,Laptop,Electronics,1235.48,5,29,Female,0.11,Credit Card,Europe,2023-04-26,5497.89
16664,Laptop,Electronics,963.95,3,42,Female,0.14,Bank Transfer,Asia,2023-07-05,2486.99
16665,Laptop,Electronics,658.58,7,55,Female,0.19,Bank Transfer,Asia,2023-04-11,3734.15
16666,Tablet,Electronics,412.92,3,52,Female,0.17,PayPal,Africa,2024-04-04,1028.17
16667,Smartphone,Electronics,1025.55,3,43,Female,0.19,Bank Transfer,North America,2025-01-03,2492.09
16668,Tablet,Electronics,137.45,3,64,Female,0.27,Bank Transfer,Africa,2024-11-05,301.02
16669,Headphones,Accessories,555.08,2,51,Female,0.26,Credit Card,Europe,2024-04-03,821.52
16670,Tablet,Electronics,861.57,3,26,Female,0.09,Bank Transfer,South America,2023-06-14,2352.09
16671,Headphones,Accessories,241.92,8,19,Male,0.17,Credit Card,North America,2023-02-05,1606.35
16672,Laptop,Electronics,242.72,6,61,Female,0.27,PayPal,Africa,2024-03-19,1063.11
16673,Tablet,Electronics,787.23,6,41,Female,0.18,Credit Card,Europe,2023-07-11,3873.17
16674,Smartphone,Electronics,1040.08,7,26,Male,0.13,Debit Card,Africa,2023-11-24,6334.09
16675,Laptop,Electronics,1154.61,8,36,Male,0.21,PayPal,Africa,2024-07-31,7297.14
16676,Headphones,Accessories,1288.02,1,19,Female,0.22,Credit Card,Asia,2023-11-23,1004.66
16677,Headphones,Accessories,1464.47,10,46,Male,0.09,Debit Card,Europe,2024-04-20,13326.68
16678,Smartwatch,Electronics,359.66,5,34,Female,0.23,PayPal,North America,2024-11-25,1384.69
16679,Tablet,Electronics,647.08,8,62,Female,0.13,Bank Transfer,South America,2023-03-10,4503.68
16680,Headphones,Accessories,1421.03,4,34,Female,0.26,PayPal,Asia,2024-02-21,4206.25
16681,Laptop,Electronics,765.52,8,29,Male,0.03,Debit Card,Africa,2023-09-18,5940.44
16682,Tablet,Electronics,1156.67,1,33,Female,0.02,Credit Card,Africa,2024-11-09,1133.54
16683,Headphones,Accessories,866.9,10,35,Female,0.2,Bank Transfer,Africa,2024-08-08,6935.2
16684,Smartwatch,Electronics,398.67,6,28,Female,0.16,Debit Card,Europe,2024-12-23,2009.3
16685,Smartwatch,Electronics,1117.03,6,47,Male,0.25,Debit Card,Africa,2023-10-24,5026.64
16686,Headphones,Accessories,717.75,2,40,Female,0.22,PayPal,Europe,2024-03-08,1119.69
16687,Tablet,Electronics,1329.71,2,28,Male,0.26,Credit Card,South America,2024-03-12,1967.97
16688,Smartphone,Electronics,665.38,8,24,Male,0.22,Bank Transfer,North America,2023-02-26,4151.97
16689,Laptop,Electronics,1428.23,10,54,Female,0.21,Debit Card,Africa,2024-06-19,11283.02
16690,Smartwatch,Electronics,1367.36,2,37,Female,0.14,PayPal,South America,2024-12-22,2351.86
16691,Smartphone,Electronics,643.98,8,59,Male,0.17,Debit Card,North America,2024-12-19,4276.03
16692,Laptop,Electronics,733.46,10,20,Male,0.26,PayPal,Asia,2024-03-19,5427.6
16693,Smartwatch,Electronics,1123.22,5,49,Female,0.15,Credit Card,South America,2024-08-11,4773.69
16694,Tablet,Electronics,675.17,10,58,Male,0.15,Debit Card,North America,2024-02-25,5738.94
16695,Smartphone,Electronics,223.91,7,23,Female,0.19,PayPal,Europe,2024-03-09,1269.57
16696,Tablet,Electronics,580.34,4,43,Female,0.29,Bank Transfer,Europe,2023-09-15,1648.17
16697,Smartwatch,Electronics,462.66,8,30,Male,0.09,Debit Card,Asia,2024-11-29,3368.16
16698,Smartphone,Electronics,842.7,5,41,Female,0.2,Debit Card,Europe,2025-01-29,3370.8
16699,Smartphone,Electronics,483.1,2,39,Female,0.07,Credit Card,Europe,2024-06-13,898.57
16700,Tablet,Electronics,1244.33,1,18,Female,0.23,Bank Transfer,Africa,2024-09-12,958.13
16701,Smartphone,Electronics,1168.66,10,30,Female,0.05,PayPal,South America,2024-09-21,11102.27
16702,Smartwatch,Electronics,455.78,8,55,Male,0.3,Debit Card,North America,2023-12-31,2552.37
16703,Headphones,Accessories,538.4,3,32,Male,0.1,PayPal,Asia,2024-10-11,1453.68
16704,Laptop,Electronics,1115.01,2,44,Male,0.16,Debit Card,North America,2023-01-09,1873.22
16705,Headphones,Accessories,363.82,9,31,Female,0.1,Bank Transfer,North America,2023-09-19,2946.94
16706,Smartphone,Electronics,1483.35,10,46,Female,0.08,Credit Card,Europe,2023-12-17,13646.82
16707,Smartwatch,Electronics,724.2,3,26,Female,0.22,Bank Transfer,Europe,2023-08-16,1694.63
16708,Headphones,Accessories,240.69,1,36,Male,0.24,Debit Card,South America,2023-10-12,182.92
16709,Smartphone,Electronics,1081.1,9,47,Female,0.2,Debit Card,North America,2024-01-07,7783.92
16710,Laptop,Electronics,591.19,3,65,Male,0.02,Debit Card,Africa,2024-03-22,1738.1
16711,Tablet,Electronics,445.77,4,63,Male,0.14,PayPal,Europe,2024-12-01,1533.45
16712,Tablet,Electronics,1196.09,9,35,Male,0.26,PayPal,Europe,2024-08-13,7965.96
16713,Smartwatch,Electronics,1238.04,3,41,Female,0.18,PayPal,Europe,2024-05-01,3045.58
16714,Smartwatch,Electronics,902.33,5,60,Male,0.03,Credit Card,Africa,2023-08-18,4376.3
16715,Tablet,Electronics,414.53,2,33,Female,0.24,Bank Transfer,South America,2024-07-25,630.09
16716,Smartphone,Electronics,162.77,1,57,Female,0.27,PayPal,Europe,2023-02-07,118.82
16717,Smartwatch,Electronics,1324.32,6,44,Male,0.23,Credit Card,Africa,2025-01-09,6118.36
16718,Laptop,Electronics,58.74,8,56,Male,0.13,PayPal,Europe,2024-05-16,408.83
16719,Smartphone,Electronics,1360.2,9,54,Male,0.14,PayPal,Asia,2024-11-29,10527.95
16720,Smartwatch,Electronics,130.76,4,56,Female,0.09,Debit Card,Asia,2024-11-06,475.97
16721,Headphones,Accessories,425.59,3,21,Female,0.04,Bank Transfer,Asia,2024-02-21,1225.7
16722,Smartphone,Electronics,972.13,3,29,Male,0.1,Credit Card,Europe,2024-08-29,2624.75
